股票代码,股票名称,D-0日期,D-0涨幅,D-0振幅,D-0最低价,D-0最高价,D-1振幅,D-0/D-1成交额百分比,T+0(低/高),T+1最高价,T+2最高价,T+3最高价,T+4最高价,T+5最高价,T+6最高价
300085,银之杰,2023-05-04,2.3,7.63,-2.23,+5.40,21.42,111.01%,-2%/9%(阳),7%,12%,5%,1%,-3%,-6%
300086,康芝药业,2024-12-03,0.62,16.56,-3.56,+13.00,12.27,295.78%,-12%/-6%(阴),-6%,-8%,-6%,-6%,-6%,-4%
300086,康芝药业,2025-03-17,-5.84,5.33,-7.04,-1.72,19.59,95.54%,-3%/1%(阴),-2%,-2%,-2%,-5%,-7%,-6%
300088,长信科技,2024-10-09,-6.85,10.08,-7.93,+2.15,11.29,101.72%,-3%/4%(阴),-3%,-5%,-2%,-6%,-3%,2%
300088,长信科技,2026-06-18,-1.89,11.35,-7.57,+3.78,11.46,155.29%,-1%/8%(阴),0%,-5%,5%,19%,18%,17%
300091,*ST金灵,2024-03-08,-4.84,12.5,-6.45,+6.05,19.32,153.08%,-3%/2%(阴),2%,0%,-3%,-3%,-2%,0%
300091,*ST金灵,2024-11-08,1.23,8.95,-0.93,+8.02,21.11,183.3%,-5%/3%(阴),-4%,-8%,-5%,-8%,-11%,-13%
300091,*ST金灵,2025-05-09,-4.93,12.83,-5.59,+7.24,20.16,146.43%,-4%/2%(阳),2%,-1%,-3%,-3%,-1%,2%
300093,金刚光伏,2020-11-05,3.09,15.69,-0.16,+15.53,15.21,308.07%,-9%/-1%(阴),-6%,-10%,-12%,-14%,-15%,-15%
300094,国联水产,2020-11-30,10.27,15.21,+4.75,+19.96,21.23,310.88%,-3%/7%(阳),8%,13%,8%,16%(板),17%,21%
300094,国联水产,2025-07-03,-7.57,6.65,-8.94,-2.29,17.91,84.8%,-2%/3%(阴),-2%,-1%,-2%,-3%,-3%,-3%
300095,华伍股份,2025-07-23,-11.78,9.9,-11.78,-1.89,19.23,135.04%,-2%/3%(阳),1%,-1%,-1%,-2%,-1%,-2%
300097,智云股份,2023-07-17,-7.68,7.94,-8.32,-0.38,21.51,124.99%,-2%/1%(阴),-2%,0%,-4%,-7%,-3%,-3%
300099,尤洛卡,2024-08-06,-4.98,15.31,-4.98,+10.33,21.02,148.85%,-1%/4%(阴),-4%,-6%,-9%,-9%,-8%,-7%
300100,双林股份,2021-04-15,1.34,8.54,+0.41,+8.95,15.93,215.0%,-2%/4%(阳),11%,6%,2%,0%,-1%,1%
300100,双林股份,2024-12-06,-7.85,9.86,-8.37,+1.49,21.33,96.4%,0%/18%(阳),35%,24%,19%,18%,13%,10%
300102,乾照光电,2025-11-10,-2.34,11.88,-2.61,+9.27,21.1,143.84%,0%/6%(阳),5%,4%,-1%,2%,1%,-2%
300103,达刚控股,2025-02-25,-6.36,7.15,-7.15,+0.00,20.03,91.84%,-1%/3%(阳),7%,11%,3%,-1%,3%,7%
300105,龙源技术,2026-06-09,-0.14,13.09,-2.37,+10.72,11.37,277.75%,-5%/-2%(阴),1%,-5%,-6%,-3%,0%,-1%
300106,西部牧业,2024-05-27,-12.73,9.18,-12.73,-3.55,20.7,89.88%,-2%/4%(阳),3%,2%,-4%,-9%,-12%,-11%
300106,西部牧业,2025-03-17,3.24,12.69,+2.41,+15.09,16.22,154.0%,-4%/6%(阳),7%,7%,-2%,-10%,-7%,-7%
300107,建新股份,2021-09-23,-5.33,21.71,-5.96,+15.76,18.9,240.91%,-9%/4%(阴),-11%,-17%,-16%,-17%,-15%,-18%
300107,建新股份,2024-03-08,-3.51,16.94,-4.75,+12.19,19.6,221.4%,-5%/3%(阳),18%(板),13%,7%,12%,15%,21%
300109,新开源,2024-12-05,-5.63,11.38,-7.15,+4.23,21.64,100.88%,-3%/1%(阴),9%,13%,10%,4%,4%,0%
300111,向日葵,2022-01-07,-6.17,6.43,-7.51,-1.07,20.58,77.1%,-2%/13%(阳),17%,15%,9%,15%,10%,7%
300114,未找到标的,2023-07-28,-4.16,9.93,-4.51,+5.42,6.86,119.98%,-5%/3%(阳),-1%,-5%,-9%,-11%,-11%,-12%
300115,长盈精密,2022-06-01,-1.21,10.31,-3.13,+7.18,17.96,220.07%,-1%/4%(阳),5%,3%,-1%,-2%,-3%,-3%
300117,未找到标的,2020-12-15,1.32,9.69,-0.88,+8.81,19.58,279.35%,-1%/9%(阳),3%,7%,7%,1%,6%,-2%
300117,未找到标的,2021-06-25,6.98,13.74,+6.31,+20.05,10.27,389.78%,-7%/1%(阴),6%,11%,0%,4%,3%,10%
300118,东方日升,2025-12-16,-11.44,10.02,-12.12,-2.09,10.68,92.54%,1%/8%(阳),12%,22%,13%,14%,21%,26%
300120,经纬辉开,2021-12-20,-4.41,22.24,-5.27,+16.97,21.52,136.04%,-6%/-1%(阳),-4%,-4%,-5%,-8%,-8%,-7%
300120,经纬辉开,2023-04-17,-7.74,9.0,-8.31,+0.68,18.44,74.14%,1%/4%(阳),4%,0%,-1%,-3%,-5%,-8%
300120,经纬辉开,2025-10-21,-6.82,4.38,-8.04,-3.65,11.3,113.68%,-6%/-1%(阴),-4%,-4%,-7%,-9%,-13%,-12%
300121,阳谷华泰,2026-07-02,-4.7,5.62,-7.74,-2.12,21.19,81.47%,-6%/3%(阴),-4%,-7%,-9%,-11%,-12%,-21%
300122,智飞生物,2023-10-10,-3.77,4.76,-5.14,-0.38,10.85,59.05%,0%/7%(阳),5%,4%,2%,1%,3%,3%
300122,智飞生物,2025-07-25,-3.59,6.46,-4.64,+1.82,18.75,92.31%,-2%/0%(阴),6%,8%,5%,3%,2%,3%
300123,ST亚光,2024-10-22,-2.44,14.63,-3.72,+10.91,19.57,211.41%,-3%/3%(阴),0%,0%,1%,1%,-5%,-4%
300124,汇川技术,2020-11-03,0.92,4.92,-2.06,+2.85,8.39,96.61%,0%/3%(阳),5%,4%,6%,7%,11%,5%
300127,银河磁体,2024-04-10,-7.56,5.6,-7.82,-2.22,21.56,84.97%,-4%/2%(阴),4%,-3%,-4%,-9%,-7%,-6%
300127,银河磁体,2025-10-14,5.19,9.03,+3.25,+12.29,17.32,167.19%,-6%/0%(阴),-2%,-4%,-12%,-12%,-13%,-14%
300128,锦富技术,2020-09-03,-6.34,13.07,-8.91,+4.16,20.19,151.18%,21%/20%(板),44%,31%,24%,21%,10%,4%
300128,锦富技术,2024-07-30,-3.17,6.63,-5.48,+1.15,21.11,128.94%,-2%/9%(阳),9%,0%,1%,-2%,-3%,-6%
300128,锦富技术,2025-10-27,-1.77,9.37,-3.80,+5.57,21.04,149.24%,-1%/20%(板),18%,15%,12%,12%,10%,8%
300129,泰胜风能,2020-10-15,-7.12,9.46,-9.97,-0.51,21.73,78.45%,-2%/2%(阳),6%,2%,3%,-5%,2%,-1%
300131,英唐智控,2024-09-02,-0.17,10.98,-1.92,+9.06,17.57,158.35%,-4%/2%(阴),-3%,0%,-1%,-4%,-9%,-10%
300131,英唐智控,2024-10-09,-12.5,11.24,-12.88,-1.64,12.88,84.52%,-1%/6%(阴),0%,-2%,3%,-2%,1%,6%
300132,诺斯贝尔,2020-11-17,-4.14,13.73,-8.40,+5.33,19.6,109.15%,-5%/-1%(阳),-3%,1%,1%,-1%,-4%,-7%
300132,诺斯贝尔,2021-12-02,-4.79,8.12,-4.96,+3.17,20.27,102.56%,-4%/0%(阴),0%,-1%,-2%,-3%,-1%,-2%
300132,诺斯贝尔,2025-05-16,-7.34,6.25,-8.59,-2.34,21.2,92.16%,0%/17%(阳),24%,15%,12%,4%,6%,10%
300134,大富科技,2025-02-26,-1.95,12.16,-1.95,+10.21,16.15,206.47%,-2%/7%(阳),2%,-3%,-7%,0%,2%,2%
300139,晓程科技,2025-04-22,-0.24,7.36,-1.51,+5.85,16.53,113.84%,-8%/-4%(阴),-6%,-12%,-17%,-18%,-18%,-13%
300141,和顺电气,2023-06-14,-3.79,9.66,-6.16,+3.50,19.77,273.32%,0%/10%(阳),3%,1%,18%,14%,3%,11%
300143,盈康生命,2024-09-10,-5.85,15.83,-7.11,+8.72,19.39,116.39%,-6%/3%(阴),-2%,-6%,-12%,-9%,-10%,-11%
300146,汤臣倍健,2021-03-09,-4.67,3.35,-5.20,-1.85,10.17,53.79%,1%/5%(阳),6%,5%,6%,3%,3%,4%
300147,*ST香雪,2022-04-07,-1.54,10.9,-3.08,+7.82,17.17,172.52%,-8%/1%(阴),0%,-3%,-8%,-12%,-15%,-22%
300147,*ST香雪,2024-03-13,-5.4,5.62,-7.56,-1.94,19.17,146.56%,0%/9%(阴),2%,5%,2%,3%,2%,0%
300148,天舟文化,2024-08-16,-2.99,8.64,-3.32,+5.32,21.51,111.92%,-4%/3%(阳),0%,0%,-5%,-11%,-12%,-11%
300149,睿智医药,2022-01-17,2.76,13.07,-7.07,+6.00,19.42,123.35%,-12%/-3%(阴),-4%,-2%,-9%,-18%,-21%,-29%
300149,睿智医药,2025-07-30,1.03,11.76,+0.51,+12.27,22.05,152.81%,-3%/8%(阳),6%,-3%,-3%,-4%,-7%,-9%
300149,睿智医药,2026-06-24,-1.42,8.21,-3.61,+4.60,21.13,167.63%,-4%/3%(阳),7%,10%,7%,12%,12%,7%
300152,*ST动力,2022-09-23,-7.11,6.37,-7.11,-0.74,18.24,107.92%,-2%/4%(阳),2%,0%,-4%,-9%,-12%,-15%
300152,*ST动力,2026-02-06,5.02,16.22,+2.70,+18.92,21.3,229.49%,-8%/0%(阴),0%,-9%,-10%,-13%,-12%,-6%
300154,瑞凌股份,2024-12-03,3.71,13.67,+2.09,+15.76,20.03,220.11%,-7%/-1%(阴),-6%,-7%,10%(板),27%,15%,18%
300155,安居宝,2024-09-06,-5.05,7.07,-7.32,-0.25,20.3,135.0%,-4%/-2%(阴),-1%,-3%,-3%,-2%,-6%,-1%
300157,新锦动力,2025-06-16,7.42,11.23,+6.14,+17.37,15.52,172.78%,-6%/19%(阳),24%,28%,17%,25%,12%,0%
300158,振东制药,2021-06-03,-1.31,9.93,-4.23,+5.69,4.2,130.5%,-8%/0%(阴),-6%,-8%,-10%,-5%,-6%,-13%
300159,新研股份,2021-03-31,-5.94,11.14,-6.44,+4.70,20.77,126.53%,-6%/2%(阴),-3%,-5%,-6%,-6%,-2%,-6%
300159,新研股份,2024-05-08,2.23,12.05,-0.45,+11.61,20.86,141.69%,-5%/3%(阳),7%,-1%,-5%,10%(板),17%,24%
300161,华中数控,2021-12-17,-5.75,8.81,-5.95,+2.86,19.47,95.94%,-3%/0%(阳),7%,4%,1%,0%,-6%,12%
300161,华中数控,2022-10-18,4.93,12.11,+3.61,+15.72,18.86,224.51%,-6%/7%(阳),-3%,-2%,5%,11%,10%,9%
300162,雷曼光电,2021-05-18,-4.98,6.73,-8.75,-2.02,19.87,77.71%,-1%/1%(阴),1%,-1%,2%,1%,1%,10%
300163,先锋新材,2022-03-21,13.93,12.58,+7.42,+20.00,14.29,387.9%,-13%/-4%(阴),-14%,-15%,-16%,-19%,-20%,-21%
300164,通源石油,2020-11-11,-8.22,10.9,-11.47,-0.57,14.22,191.26%,-3%/9%(阳),3%,9%,12%,10%,10%,9%
300165,天瑞仪器,2023-06-02,-0.4,11.27,-1.46,+9.81,20.7,133.65%,-2%/4%(阴),1%,-5%,-3%,-7%,-6%,-4%
300166,东方国信,2025-08-07,-3.46,8.73,-4.17,+4.56,18.32,119.33%,-6%/-1%(阴),2%,2%,0%,1%,-2%,3%
300167,ST迪威迅,2021-05-17,-12.11,12.94,-13.96,-1.03,20.44,116.78%,-5%/4%(阳),11%,8%,10%,10%,9%,7%
300167,ST迪威迅,2024-07-15,-3.91,18.99,-5.59,+13.41,12.75,224.25%,-4%/1%(阴),-2%,0%,0%,1%,2%,-2%
300169,天晟新材,2022-06-16,-1.07,9.11,-1.96,+7.14,13.06,306.23%,-7%/7%(阳),0%,-3%,-7%,-2%,2%,4%
300169,天晟新材,2025-06-26,6.76,13.52,+4.24,+17.76,17.07,196.77%,-6%/3%(阴),-6%,-6%,-18%,-20%,-18%,-18%
300170,汉得信息,2025-02-13,-8.49,8.52,-11.93,-3.41,21.17,88.28%,-5%/2%(阳),-1%,-6%,-7%,-5%,-1%,-5%
300172,中电环保,2021-09-24,3.4,18.06,-4.17,+13.89,17.59,196.27%,-9%/3%(阳),4%,0%,-5%,-2%,-10%,-12%
300173,ST福能,2023-11-16,-5.32,6.69,-6.17,+0.51,18.93,112.2%,-3%/0%(阴),2%,0%,-4%,-5%,-3%,-5%
300175,朗源股份,2025-02-25,-5.36,7.2,-6.13,+1.07,18.57,105.42%,-1%/0%(阳),5%,0%,-2%,-2%,-1%,-1%
300176,鸿特科技,2024-11-01,4.73,16.29,+3.11,+19.40,16.12,221.24%,-2%/15%(阳),14%,9%,5%,4%,4%,9%
300179,四方达,2026-06-23,-0.85,9.27,-2.54,+6.73,8.91,117.87%,-6%/5%(阳),15%,7%,0%,4%,7%,7%
300180,华峰超纤,2024-08-20,-1.11,11.33,-2.89,+8.44,14.67,172.46%,-7%/0%(阴),-7%,-10%,-10%,-9%,-13%,-13%
300180,华峰超纤,2024-09-26,-0.59,8.43,-3.73,+4.71,20.0,117.93%,1%/9%(阳),27%(板),52%(板),83%,93%,97%,89%
300181,佐力药业,2024-03-13,-3.83,5.18,-4.88,+0.30,4.41,84.58%,-4%/1%(阴),0%,4%,6%,1%,2%,0%
300183,东软载波,2024-08-16,-3.12,6.55,-4.19,+2.36,16.18,112.97%,-3%/-2%(阳),0%,-1%,-1%,0%,-1%,-2%
300185,通裕重工,2024-10-22,-3.45,8.62,-5.52,+3.10,11.57,112.23%,-1%/16%(阳),7%,6%,4%,6%,1%,8%
300187,永清环保,2026-04-29,-5.21,4.07,-5.86,-1.79,11.33,104.63%,-3%/0%(阴),-1%,4%,2%,1%,2%,5%
300188,国投智能,2021-07-13,-1.97,10.24,-2.77,+7.47,18.32,112.18%,-4%/1%(阴),-2%,-3%,3%,-1%,-2%,-3%
300189,神农种业,2022-04-12,-4.66,5.86,-6.90,-1.03,20.5,94.78%,-3%/9%(阳),6%,4%,8%,13%,16%,12%
300189,神农种业,2025-07-25,-9.69,9.87,-10.24,-0.37,20.18,72.39%,-2%/0%(阴),-1%,1%,-2%,-4%,-5%,-2%
300189,神农种业,2025-12-11,-2.62,10.17,-4.94,+5.23,20.07,93.5%,-3%/2%(阳),2%,1%,-10%,-14%,-6%,6%(板)
300191,潜能恒信,2025-03-03,-3.76,12.32,-4.56,+7.76,12.86,145.11%,-3%/0%(阳),-1%,-3%,-1%,-2%,-4%,-3%
300192,科德教育,2024-12-17,-9.73,14.35,-11.09,+3.26,10.89,144.81%,-5%/8%(阳),12%,21%,22%,13%,6%,7%
300195,长荣股份,2021-08-11,-7.18,13.22,-8.06,+5.16,6.19,197.98%,0%/6%(阳),7%,15%,6%,3%,-1%,-2%
300196,长海股份,2025-07-02,-5.74,6.97,-6.90,+0.07,20.49,117.46%,-2%/2%(阳),9%,5%,19%,14%,13%,8%
300197,节能铁汉,2024-12-09,-5.66,10.38,-6.60,+3.77,20.38,154.05%,-3%/4%(阴),6%,4%,0%,0%,-1%,-1%
300198,*ST纳川,2023-07-12,-6.45,5.16,-6.77,-1.61,20.93,78.19%,-4%/1%(阴),-4%,-5%,-6%,-5%,-6%,-6%
300199,翰宇药业,2023-05-24,-2.72,5.36,-4.50,+0.85,18.64,76.09%,-1%/7%(阳),5%,0%,-1%,-1%,-5%,-3%
300199,翰宇药业,2023-09-21,2.04,10.51,-4.61,+5.90,10.34,153.54%,-3%/7%(阳),14%,14%,12%,6%,8%,14%
300200,高盟新材,2026-01-08,0.27,10.44,+0.27,+10.71,17.72,117.8%,-3%/1%(阴),2%,6%,3%,8%,4%,1%
300201,海伦哲,2021-07-22,1.68,12.26,-0.48,+11.78,21.33,193.12%,-8%/-1%(阴),-8%,-7%,-13%,-10%,-7%,-3%
300204,舒泰神,2021-11-26,3.12,10.99,-4.47,+6.52,18.38,119.35%,-4%/11%(阴),2%,-3%,-13%,-17%,-19%,-21%
300204,舒泰神,2023-04-07,-1.96,8.42,-2.62,+5.81,9.22,102.05%,-3%/5%(阳),3%,2%,0%,3%,-2%,-2%
300204,舒泰神,2023-11-22,-2.67,10.28,-5.65,+4.63,20.43,228.33%,-4%/3%(阴),-1%,-6%,-5%,-5%,-6%,-1%
300205,*ST天喻,2022-10-27,1.05,7.11,+0.40,+7.52,8.05,208.85%,-5%/1%(阴),0%,1%,1%,0%,0%,1%
300207,欣旺达,2021-07-09,-7.15,6.83,-8.44,-1.61,14.74,90.82%,-1%/5%(阳),1%,3%,0%,-3%,-3%,-6%
300207,欣旺达,2024-07-17,-1.19,4.6,-1.30,+3.30,14.81,96.18%,-3%/1%(阳),0%,-2%,-3%,-3%,-6%,-5%
300209,行云科技,2021-07-02,-5.24,6.11,-6.98,-0.87,20.51,89.67%,1%/16%(阴),3%,-11%,-15%,-19%,-19%,-16%
300209,行云科技,2026-03-17,-6.64,16.88,-10.95,+5.92,21.23,101.45%,-6%/10%(阳),9%,9%,4%,3%,3%,2%
300210,森远股份,2025-03-11,-6.55,6.22,-8.41,-2.18,20.08,182.09%,1%/7%(阳),7%,3%,3%,2%,-1%,-3%
300211,*ST亿通,2023-02-03,-5.73,3.33,-6.98,-3.65,21.12,75.1%,-3%/0%(阴),-2%,-2%,-2%,-2%,-2%,-1%
300212,*ST易录,2023-09-05,-4.28,7.16,-5.70,+1.45,18.0,87.7%,-3%/9%(阳),5%,12%,4%,3%,0%,-3%
300213,佳讯飞鸿,2021-12-31,5.85,12.05,+3.46,+15.51,19.2,277.99%,1%/18%(阳),7%,2%,2%,-5%,-4%,-5%
300214,日科化学,2025-02-24,-3.91,9.77,-6.90,+2.86,19.69,91.87%,-6%/-2%(阴),13%(板),8%,7%,0%,-4%,0%
300215,电科院,2025-07-23,-6.68,12.07,-7.67,+4.40,20.78,124.55%,-3%/0%(阳),-2%,-4%,-6%,2%,1%,-4%
300217,东方电热,2020-08-28,-6.54,8.45,-8.45,+0.00,19.93,90.98%,-2%/8%(阳),13%,21%,14%,18%,32%,50%(板)
300217,东方电热,2022-06-24,-5.97,11.01,-6.45,+4.56,15.09,112.37%,-2%/5%(阳),4%,5%,4%,6%,8%,11%
300218,安利股份,2023-10-13,-3.06,5.26,-5.57,-0.31,20.62,115.12%,-6%/-1%(阳),-1%,-1%,-4%,-2%,-1%,-1%
300221,银禧科技,2026-06-10,0.12,9.1,-1.18,+7.91,12.26,126.4%,-6%/1%(阴),-2%,1%,3%,4%,11%,12%
300223,君正股份,2021-04-30,-3.64,5.45,-4.59,+0.86,10.1,82.35%,-3%/1%(阴),0%,-10%,-11%,-10%,-9%,-11%
300223,君正股份,2026-06-26,-1.75,5.48,-3.52,+1.95,15.85,108.55%,-5%/7%(阳),9%,19%,8%,15%,14%,6%
300224,正海磁材,2025-08-08,-3.68,5.0,-4.79,+0.21,22.79,84.14%,-2%/0%(阴),-1%,-1%,-2%,1%,6%,6%
300226,上海钢联,2023-08-23,4.46,11.48,+2.16,+13.64,16.5,162.43%,-3%/5%(阴),2%,6%,2%,3%,1%,5%
300226,上海钢联,2025-07-14,7.52,7.9,+5.99,+13.90,18.84,175.44%,-6%/6%(阳),0%,3%,-1%,-4%,-7%,-5%
300227,光韵达,2024-11-07,0.79,12.29,-3.57,+8.72,17.72,186.36%,-3%/15%(阳),10%,6%,0%,-1%,-5%,-8%
300228,富瑞特装,2021-04-07,3.47,10.82,+0.14,+10.96,17.8,166.62%,-5%/1%(阴),10%,9%,3%,1%,-2%,-3%
300229,拓尔思,2023-01-31,2.6,7.17,-0.56,+6.61,9.35,116.98%,-1%/15%(阳),12%,13%,28%,28%,21%,18%
300229,拓尔思,2023-05-19,-3.13,5.84,-3.88,+1.96,23.08,73.3%,-1%/3%(阴),-2%,3%,2%,10%,8%,11%
300229,拓尔思,2024-11-25,1.94,12.88,-7.67,+5.21,21.65,107.14%,-10%/-4%(阴),-6%,-4%,7%(板),16%,6%,5%
300230,永利股份,2025-03-31,-5.56,9.78,-11.64,-1.85,21.05,82.39%,-4%/0%(阳),2%,-3%,-17%,-23%,-25%,-22%
300231,银信科技,2023-08-31,-3.24,7.83,-4.50,+3.33,17.6,93.89%,-2%/4%(阴),3%,10%,10%,30%,24%,15%
300235,方直科技,2023-12-13,-6.45,5.63,-7.48,-1.85,19.52,80.1%,1%/8%(阳),3%,-1%,-2%,-5%,-6%,-7%
300235,方直科技,2024-11-28,-2.91,12.69,-4.13,+8.56,24.22,224.76%,-5%/4%(阳),4%,10%,4%,5%,9%,12%
300237,ST美晨,2020-09-03,-5.16,14.67,-6.25,+8.42,19.22,163.13%,-5%/10%(阳),27%,45%,53%,19%,5%,19%
300237,ST美晨,2021-12-22,-7.29,13.98,-7.90,+6.08,21.17,147.7%,-2%/2%(阴),-1%,-6%,-6%,-3%,-4%,-1%
300238,冠昊生物,2023-03-24,-3.86,8.71,-4.77,+3.94,15.62,85.69%,0%/4%(阳),3%,-1%,-2%,-1%,2%,0%
300240,飞力达,2025-04-07,-3.33,16.93,-6.67,+10.27,20.96,163.96%,-5%/9%(阳),28%(板),54%(板),60%,42%,37%,42%
300241,瑞丰光电,2023-11-29,-5.37,12.58,-5.98,+6.60,19.34,298.79%,-7%/-1%(阴),-6%,-7%,-8%,-9%,-8%,-8%
300242,佳云科技,2020-09-03,-3.07,8.7,-5.37,+3.32,20.25,88.09%,-5%/2%(阳),8%,12%,10%,-2%,-13%,-8%
300242,佳云科技,2024-03-27,-8.18,10.03,-8.97,+1.06,20.57,96.14%,-7%/2%(阳),-1%,-2%,-4%,-7%,-14%,-17%
300242,佳云科技,2024-12-09,-1.32,12.05,-2.97,+9.08,20.99,150.11%,-4%/10%(阴),4%,8%,16%,12%,6%,1%
300243,瑞丰高材,2026-06-23,-9.89,13.38,-11.08,+2.30,18.01,89.8%,-5%/8%(阳),6%,13%,14%,4%,8%,3%
300248,新开普,2022-01-18,-9.51,18.14,-9.80,+8.33,16.35,112.92%,-4%/4%(阳),6%,-1%,2%,-1%,-5%,-14%
300249,依米康,2024-11-22,2.06,11.29,-0.81,+10.48,21.61,286.36%,-5%/9%(阳),-1%,-10%,-4%,0%,0%,-1%
300249,依米康,2024-12-27,-4.92,6.88,-7.10,-0.22,23.37,109.16%,0%/7%(阳),8%,0%,2%,-4%,4%,6%
300250,初灵信息,2021-12-20,-11.88,9.09,-11.88,-2.79,15.03,112.99%,1%/6%(阳),1%,0%,-2%,-7%,-6%,-7%
300250,初灵信息,2023-02-16,-11.21,8.54,-11.33,-2.79,19.11,121.73%,-11%/-3%(阴),-8%,-9%,-9%,-12%,-16%,-16%
300250,初灵信息,2023-10-27,-6.15,7.18,-6.71,+0.46,19.25,114.26%,-1%/1%(阳),8%,4%,1%,0%,4%,8%
300250,初灵信息,2025-01-27,-4.85,8.31,-5.58,+2.73,18.86,97.57%,2%/5%(阳),7%,9%,11%,13%,12%,10%
300251,光线传媒,2023-04-13,-2.38,7.14,-4.00,+3.15,20.71,80.42%,-2%/5%(阴),0%,-7%,-3%,-2%,-2%,-6%
300252,金信诺,2024-07-25,-1.83,8.59,-2.25,+6.34,20.27,166.23%,-2%/11%(阳),6%,11%,6%,10%,5%,0%
300254,仟源医药,2024-05-28,-10.2,10.29,-12.48,-2.19,4.76,116.54%,-8%/-3%(阴),-10%,-13%,-15%,-17%,-19%,-20%
300256,星星科技,2024-12-12,1.02,11.05,-1.19,+9.86,21.02,204.36%,-4%/5%(阴),-1%,-8%,-3%,-8%,4%,0%
300257,开山股份,2026-03-11,0.7,9.96,-1.34,+8.62,17.23,145.65%,-1%/6%(阴),-2%,0%,-2%,-6%,-5%,-6%
300258,精锻科技,2025-02-13,-0.6,9.07,-0.69,+8.38,17.93,161.89%,-5%/0%(阴),-1%,13%,19%,16%,20%,17%
300258,精锻科技,2026-05-11,-2.84,3.91,-3.98,-0.07,20.99,89.57%,-2%/0%(阴),2%,-1%,1%,1%,0%,-1%
300260,新莱应材,2022-07-08,-3.82,4.88,-4.79,+0.10,14.24,81.8%,-3%/1%(阳),-1%,-3%,0%,10%,3%,0%
300260,新莱应材,2025-03-28,14.45,9.13,+10.86,+19.99,21.73,261.56%,-5%/8%(阴),10%,8%,0%,0%,4%,3%
300262,未找到标的,2022-07-19,-1.12,9.83,-3.93,+5.90,19.19,94.96%,-3%/0%(阴),-3%,0%,-1%,-6%,-5%,-4%
300263,隆华科技,2026-05-18,-4.73,4.8,-5.82,-1.02,11.7,73.57%,-2%/1%(阳),7%,7%,-1%,7%,11%,2%
300264,佳创视讯,2021-05-17,-6.55,15.12,-7.45,+7.67,20.6,227.53%,-1%/10%(阳),21%(板),42%,46%,46%,42%,40%
300265,通光线缆,2024-08-08,0.25,18.96,-0.64,+18.32,14.05,202.27%,-9%/-3%(阳),-7%,-14%,-11%,-11%,-10%,-11%
300266,兴源环境,2021-11-09,-3.9,13.51,-4.16,+9.35,18.07,253.73%,-3%/2%(阳),4%,0%,-1%,0%,-3%,-1%
300266,兴源环境,2025-12-12,-4.75,9.15,-4.75,+4.41,15.85,106.34%,-3%/3%(阴),-3%,-6%,-2%,-6%,-4%,-5%
300268,佳沃食品,2022-12-14,-0.53,8.43,-4.19,+4.24,19.83,132.26%,-1%/6%(阳),2%,3%,-1%,2%,3%,-2%
300270,中威电子,2024-12-12,-6.18,8.14,-6.96,+1.18,20.71,137.04%,-1%/6%(阳),0%,-2%,-6%,-5%,-3%,-7%
300274,阳光电源,2020-09-14,0.41,19.25,-2.54,+16.71,20.79,257.87%,-2%/4%(阳),15%,19%,16%,16%,9%,27%
300274,阳光电源,2022-07-08,-5.8,9.92,-7.16,+2.76,20.09,79.22%,-1%/7%(阳),13%,16%,25%,23%,27%,21%
300276,三丰智能,2021-12-03,-8.59,7.42,-10.16,-2.73,18.5,89.63%,-5%/1%(阴),-2%,-3%,-5%,-6%,-5%,3%
300277,汽轮科技,2021-03-17,3.35,9.73,+0.54,+10.27,20.49,162.36%,-5%/-1%(阴),-2%,2%,-1%,-3%,-1%,-3%
300277,汽轮科技,2023-11-09,-2.62,19.28,-3.29,+15.99,20.47,201.4%,-4%/4%(阴),-2%,3%,1%,0%,-1%,-2%
300277,汽轮科技,2025-09-04,-6.02,6.66,-7.63,-0.97,13.9,84.77%,-2%/5%(阳),4%,9%,6%,9%,16%,3%
300279,和晶科技,2021-06-02,-5.96,5.96,-6.43,-0.47,18.23,92.31%,0%/14%(阳),27%,22%,19%,13%,14%,27%
300279,和晶科技,2022-03-08,-1.0,12.14,-1.00,+11.14,13.36,361.08%,-13%/-1%(阳),-1%,-5%,-1%,4%,4%,3%
300280,未找到标的,2024-12-16,-1.31,12.62,-3.47,+9.15,21.37,120.02%,-10%/-1%(阴),8%(板),18%,7%,7%,6%,4%
300281,金明精机,2024-03-08,-6.85,12.1,-7.46,+4.64,19.37,166.51%,-3%/1%(阳),11%,3%,2%,1%,4%,6%
300282,未找到标的,2023-06-28,-3.15,10.49,-6.29,+4.20,19.75,95.09%,-4%/0%(阴),14%,28%,33%,32%,29%,32%
300283,温州宏丰,2021-01-22,-9.54,16.62,-10.77,+5.85,18.27,125.2%,-6%/3%(阴),-5%,-5%,-7%,-10%,-11%,-8%
300283,温州宏丰,2024-06-28,0.83,18.36,+0.67,+19.03,16.63,261.6%,-10%/-4%(阴),-7%,-1%,-7%,-11%,-17%,-22%
300285,国瓷材料,2025-12-15,1.96,6.32,-0.68,+5.64,14.32,103.83%,-8%/-2%(阴),-7%,-5%,-6%,-6%,-2%,0%
300286,安科瑞,2021-06-02,-3.2,10.91,-5.39,+5.52,20.99,130.64%,-4%/0%(阴),-1%,2%,3%,-1%,-2%,0%
